         120   500.000499991633     
   26.3453467509657        26.2684454217042        24.6428000000000     
   2.06460000000000        2.03160000000000        11.7053000000000     
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           1           1           1           1           1           1
           3   4.47021339994125        2.03160000000000     
  0.000000000000000E+000           3   3.90044446040255     
   3.58617202276514       0.000000000000000E+000           3
   3.26740669997062        4.11492692003056        1.23210000000000     
           3   1.63616638227338        4.39876273530967     
   1.23210000000000                3  0.861793300029491     
   4.11492692003056       0.000000000000000E+000           3
 -0.199678078129037        2.84419071254419       0.000000000000000E+000
           3 -0.341013399941018        2.03160000000000     
   1.23210000000000                3  0.228755539597508     
  0.477027977234647        1.23210000000000                3
  0.861793300029491      -5.172692003032564E-002  0.000000000000000E+000
           3   2.49303361772659      -0.335562735309623     
  0.000000000000000E+000           3   3.26740669997062     
 -5.172692003032564E-002   1.23210000000000                3
   4.32876156096384        1.21900928745568        1.23210000000000     
           3   4.47021339994125        2.03160000000000     
   2.46430000000000                3   3.90044446040255     
   3.58617202276514        2.46430000000000                0
   3.15048783351317        3.94461067869166        3.72421140943645     
           0   1.65997535848062        4.16902750017823     
   3.67076550526658                3  0.861793300029491     
   4.11492692003056        2.46430000000000                3
 -0.199678078129037        2.84419071254419        2.46430000000000     
           0 -0.131361348800633        2.04177900888340     
   3.75778506802850                0  0.356486252955061     
  0.554574067598037        3.75207312944503                3
  0.861793300029491      -5.172692003032564E-002   2.46430000000000     
           3   2.49303361772659      -0.335562735309623     
   2.46430000000000                0   3.17909369412254     
  0.155497759343089        3.74309228951116                0
   4.14865614964294        1.33710315129222        3.69098552101323     
           0   4.29302376718801        2.05884723175284     
   4.95649537223700                0   3.70764056683369     
   3.47177471891439        4.91696242556071                0
   3.13414178251604        3.86061128302618        6.18580045026024     
           0   1.75111822206675        4.24235147154202     
   6.17492951968301                0  0.974791437021706     
   3.97779449946172        4.96204794034007                0
 -4.560165838910946E-002   2.77015425558187        4.95248674476810     
           0 -0.101954765050537        2.08221287408108     
   6.19388191998834                0  0.401823887893649     
  0.595335158479085        6.17602149588377                0
  0.966884750442343       0.101682622540743        4.97992630311919     
           0   2.42825867445830      -9.352076791308406E-002
   4.96957970384289                0   3.11304508079527     
  0.271221388263048        6.17252619830083                0
   4.03976224718475        1.38331288458974        6.16459176677441     
           0   4.25639910201797        2.06454747782400     
   7.40366544974860                0   3.73047206700947     
   3.45208198069333        7.44633279618081                0
   3.14216985299438        4.03726838364038        8.66185002373529     
           0   1.72491527334666        4.22011770764405     
   8.64955071758685                0   1.05859021824987     
   3.92874370378067        7.41021401098537                0
  8.799204414671080E-002   2.82004393913100        7.41399536923159     
           0 -6.912291702096374E-002   2.12412400897899     
   8.62202867169137                0  0.364344934192469     
  0.722205928788680        8.66902278264618                0
  0.944174784473839       0.160553164587830        7.42401904481285     
           0   2.40178164689119      -7.856454713209660E-002
   7.42068554493729                0   3.05420040124072     
  0.246047156715745        8.63467313731342                0
   4.04965833956149        1.33314760081382        8.65095343317321     
           0   4.20618877652294        2.11405756346067     
   9.88511829819811                0   3.68554915439958     
   3.52008084161260        9.87181892958748                0
   3.10777771550599        3.96296550874862        11.1653342322615     
           0   1.66369371399085        4.21711335524570     
   11.1576985727149                0  0.978547926332196     
   3.92191669230802        9.89575750565170                0
 -4.138306406944858E-002   2.83910470384766        9.84544143487544     
           0 -0.156027430549495        2.11905686417583     
   11.1293206899219                0  0.443474415945446     
  0.713670449755910        11.1330514144947                0
  0.893173358638195       0.168317592932673        9.90378712024203     
           0   2.36824343854942      -3.145178324637232E-003
   9.89651013808160                0   3.11999854758108     
  0.253961384893769        11.1271167653182                0
   4.03991475521908        1.37194405299703        11.1514097888389     
           0   4.23437007237678        2.07233592127989     
   12.3941254948249                0   3.76037714047530     
   3.48383293268804        12.3954797317278                0
   3.16489800142120        3.97431441186116        13.6301700065840     
           0   1.67527693066138        4.19147326846742     
   13.6093119709940                0  0.951873122755043     
   3.99423442774609        12.4191934958290                0
 -1.913860464965955E-002   2.83610941633296        12.4113438294830     
